waktu;save_pH;value_pH;interval_pH;save_temp;value_temp;interval_temp;save_DO;value_DO;interval_DO;save_turb;value_turb;interval_turb;current;voltage
0:0:13:67;0;0.00;60000.00;0;27.01;1124.77;0;0.00;90000.00;1;224.26;1034.53;153.40;12.18
0:0:13:265;0;0.00;60000.00;1;27.01;1199.66;0;0.00;90000.00;0;224.26;1034.53;153.40;12.18
0:0:13:265;0;0.00;60000.00;1;27.01;1199.66;0;0.00;90000.00;0;224.26;1034.53;153.40;12.18
0:0:13:265;0;0.00;60000.00;1;27.01;1199.66;0;0.00;90000.00;0;224.26;1034.53;153.40;12.18
0:0:13:265;0;0.00;60000.00;1;27.01;1199.66;0;0.00;90000.00;0;224.26;1034.53;153.40;12.18
0:0:13:265;0;0.00;60000.00;1;27.01;1199.66;0;0.00;90000.00;0;224.26;1034.53;153.40;12.18
0:0:13:265;0;0.00;60000.00;1;27.01;1199.66;0;0.00;90000.00;0;224.26;1034.53;153.40;12.18
0:0:14:156;0;0.00;60000.00;0;27.01;1199.66;0;0.00;90000.00;1;223.19;1075.30;148.60;12.19
0:0:14:156;0;0.00;60000.00;0;27.01;1199.66;0;0.00;90000.00;1;223.19;1075.30;148.60;12.19
0:0:14:156;0;0.00;60000.00;0;27.01;1199.66;0;0.00;90000.00;1;223.19;1075.30;148.60;12.19
0:0:14:156;0;0.00;60000.00;0;27.01;1199.66;0;0.00;90000.00;1;223.19;1075.30;148.60;12.19
0:0:14:156;0;0.00;60000.00;0;27.01;1199.66;0;0.00;90000.00;1;223.19;1075.30;148.60;12.19
0:0:14:453;0;0.00;60000.00;1;27.07;1271.92;0;0.00;90000.00;0;223.19;1075.30;148.60;12.19
0:0:14:453;0;0.00;60000.00;1;27.07;1271.92;0;0.00;90000.00;0;223.19;1075.30;148.60;12.19
0:0:14:453;0;0.00;60000.00;1;27.07;1271.92;0;0.00;90000.00;0;223.19;1075.30;148.60;12.19
0:0:14:453;0;0.00;60000.00;1;27.07;1271.92;0;0.00;90000.00;0;223.19;1075.30;148.60;12.19
0:0:14:453;0;0.00;60000.00;1;27.07;1271.92;0;0.00;90000.00;0;223.19;1075.30;148.60;12.19
0:0:14:453;0;0.00;60000.00;1;27.07;1271.92;0;0.00;90000.00;0;223.19;1075.30;148.60;12.19
0:0:15:146;0;0.00;60000.00;0;27.07;1271.92;0;0.00;90000.00;1;225.87;1097.04;148.60;12.19
0:0:15:146;0;0.00;60000.00;0;27.07;1271.92;0;0.00;90000.00;1;225.87;1097.04;148.60;12.19
0:0:15:146;0;0.00;60000.00;0;27.07;1271.92;0;0.00;90000.00;1;225.87;1097.04;148.60;12.19
0:0:15:146;0;0.00;60000.00;0;27.07;1271.92;0;0.00;90000.00;1;225.87;1097.04;148.60;12.19
0:0:15:146;0;0.00;60000.00;0;27.07;1271.92;0;0.00;90000.00;1;225.87;1097.04;148.60;12.19
0:0:15:146;0;0.00;60000.00;0;27.07;1271.92;0;0.00;90000.00;1;225.87;1097.04;148.60;12.19
0:0:15:740;0;0.00;60000.00;1;27.01;1348.54;0;0.00;90000.00;0;225.87;1097.04;148.60;12.19
0:0:15:740;0;0.00;60000.00;1;27.01;1348.54;0;0.00;90000.00;0;225.87;1097.04;148.60;12.19
0:0:15:740;0;0.00;60000.00;1;27.01;1348.54;0;0.00;90000.00;0;225.87;1097.04;148.60;12.19
0:0:15:740;0;0.00;60000.00;1;27.01;1348.54;0;0.00;90000.00;0;225.87;1097.04;148.60;12.19
0:0:15:740;0;0.00;60000.00;1;27.01;1348.54;0;0.00;90000.00;0;225.87;1097.04;148.60;12.19
0:0:15:740;0;0.00;60000.00;1;27.01;1348.54;0;0.00;90000.00;0;225.87;1097.04;148.60;12.19
0:0:16:334;0;0.00;60000.00;0;27.01;1348.54;0;0.00;90000.00;1;225.34;1147.45;149.70;12.18
0:0:16:334;0;0.00;60000.00;0;27.01;1348.54;0;0.00;90000.00;1;225.34;1147.45;149.70;12.18
0:0:16:334;0;0.00;60000.00;0;27.01;1348.54;0;0.00;90000.00;1;225.34;1147.45;149.70;12.18
0:0:16:334;0;0.00;60000.00;0;27.01;1348.54;0;0.00;90000.00;1;225.34;1147.45;149.70;12.18
0:0:16:334;0;0.00;60000.00;0;27.01;1348.54;0;0.00;90000.00;1;225.34;1147.45;149.70;12.18
0:0:16:334;0;0.00;60000.00;0;27.01;1348.54;0;0.00;90000.00;1;225.34;1147.45;149.70;12.18
0:0:17:126;0;0.00;60000.00;1;27.01;1438.32;0;0.00;90000.00;0;225.34;1147.45;149.70;12.18
0:0:17:126;0;0.00;60000.00;1;27.01;1438.32;0;0.00;90000.00;0;225.34;1147.45;149.70;12.18
0:0:17:126;0;0.00;60000.00;1;27.01;1438.32;0;0.00;90000.00;0;225.34;1147.45;149.70;12.18
0:0:17:126;0;0.00;60000.00;1;27.01;1438.32;0;0.00;90000.00;0;225.34;1147.45;149.70;12.18
0:0:17:126;0;0.00;60000.00;1;27.01;1438.32;0;0.00;90000.00;0;225.34;1147.45;149.70;12.18
0:0:17:126;0;0.00;60000.00;1;27.01;1438.32;0;0.00;90000.00;0;225.34;1147.45;149.70;12.18
0:0:17:423;0;0.00;60000.00;0;27.01;1438.32;0;0.00;90000.00;1;225.87;1200.21;149.70;12.18
0:0:17:423;0;0.00;60000.00;0;27.01;1438.32;0;0.00;90000.00;1;225.87;1200.21;149.70;12.18
0:0:17:423;0;0.00;60000.00;0;27.01;1438.32;0;0.00;90000.00;1;225.87;1200.21;149.70;12.18
0:0:17:423;0;0.00;60000.00;0;27.01;1438.32;0;0.00;90000.00;1;225.87;1200.21;149.70;12.18
0:0:17:423;0;0.00;60000.00;0;27.01;1438.32;0;0.00;90000.00;1;225.87;1200.21;149.70;12.18
0:0:17:423;0;0.00;60000.00;0;27.01;1438.32;0;0.00;90000.00;1;225.87;1200.21;149.70;12.18
0:0:18:512;0;0.00;60000.00;1;27.07;1524.97;0;0.00;90000.00;0;225.87;1200.21;150.30;12.19
0:0:18:512;0;0.00;60000.00;1;27.07;1524.97;0;0.00;90000.00;0;225.87;1200.21;150.30;12.19
0:0:18:512;0;0.00;60000.00;1;27.07;1524.97;0;0.00;90000.00;0;225.87;1200.21;150.30;12.19
0:0:18:512;0;0.00;60000.00;1;27.07;1524.97;0;0.00;90000.00;0;225.87;1200.21;150.30;12.19
0:0:18:512;0;0.00;60000.00;1;27.07;1524.97;0;0.00;90000.00;0;225.87;1200.21;150.30;12.19
0:0:18:512;0;0.00;60000.00;1;27.07;1524.97;0;0.00;90000.00;0;225.87;1200.21;150.30;12.19
0:0:18:611;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;227.49;1239.88;150.30;12.19
0:0:18:611;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;227.49;1239.88;150.30;12.19
0:0:18:611;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;227.49;1239.88;150.30;12.19
0:0:18:611;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;227.49;1239.88;150.30;12.19
0:0:18:611;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;227.49;1239.88;150.30;12.19
0:0:19:898;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;223.73;1250.08;150.30;12.19
0:0:19:898;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;223.73;1250.08;150.30;12.19
0:0:19:898;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;223.73;1250.08;150.30;12.19
0:0:19:898;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;223.73;1250.08;150.30;12.19
0:0:19:898;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;223.73;1250.08;150.30;12.19
0:0:19:898;0;0.00;60000.00;0;27.07;1524.97;0;0.00;90000.00;1;223.73;1250.08;150.30;12.19
0:0:20:96;0;0.00;60000.00;1;27.07;1626.49;0;0.00;90000.00;0;223.73;1250.08;150.30;12.19
0:0:20:96;0;0.00;60000.00;1;27.07;1626.49;0;0.00;90000.00;0;223.73;1250.08;150.30;12.19
0:0:20:96;0;0.00;60000.00;1;27.07;1626.49;0;0.00;90000.00;0;223.73;1250.08;154.60;12.19
0:0:20:96;0;0.00;60000.00;1;27.07;1626.49;0;0.00;90000.00;0;223.73;1250.08;154.60;12.19
0:0:20:96;0;0.00;60000.00;1;27.07;1626.49;0;0.00;90000.00;0;223.73;1250.08;154.60;12.19
0:0:20:96;0;0.00;60000.00;1;27.07;1626.49;0;0.00;90000.00;0;223.73;1250.08;154.60;12.19
0:0:21:86;0;0.00;60000.00;0;27.07;1626.49;0;0.00;90000.00;1;221.04;1275.76;154.60;12.19
0:0:21:86;0;0.00;60000.00;0;27.07;1626.49;0;0.00;90000.00;1;221.04;1275.76;154.60;12.19
0:0:21:86;0;0.00;60000.00;0;27.07;1626.49;0;0.00;90000.00;1;221.04;1275.76;154.60;12.19
0:0:21:86;0;0.00;60000.00;0;27.07;1626.49;0;0.00;90000.00;1;221.04;1275.76;154.60;12.19
0:0:21:86;0;0.00;60000.00;0;27.07;1626.49;0;0.00;90000.00;1;221.04;1275.76;154.60;12.19
0:0:21:86;0;0.00;60000.00;0;27.07;1626.49;0;0.00;90000.00;1;221.04;1275.76;154.60;12.19
0:0:21:680;0;0.00;60000.00;1;27.01;1724.48;0;0.00;90000.00;0;221.04;1275.76;154.60;12.19
0:0:21:680;0;0.00;60000.00;1;27.01;1724.48;0;0.00;90000.00;0;221.04;1275.76;154.60;12.19
0:0:21:680;0;0.00;60000.00;1;27.01;1724.48;0;0.00;90000.00;0;221.04;1275.76;154.60;12.19
0:0:21:680;0;0.00;60000.00;1;27.01;1724.48;0;0.00;90000.00;0;221.04;1275.76;154.60;12.19
0:0:21:680;0;0.00;60000.00;1;27.01;1724.48;0;0.00;90000.00;0;221.04;1275.76;154.60;12.19
0:0:21:680;0;0.00;60000.00;1;27.01;1724.48;0;0.00;90000.00;0;221.04;1275.76;154.60;12.19
0:0:22:373;0;0.00;60000.00;0;27.01;1724.48;0;0.00;90000.00;1;219.43;1318.00;150.00;12.19
0:0:22:373;0;0.00;60000.00;0;27.01;1724.48;0;0.00;90000.00;1;219.43;1318.00;150.00;12.19
0:0:22:373;0;0.00;60000.00;0;27.01;1724.48;0;0.00;90000.00;1;219.43;1318.00;150.00;12.19
0:0:22:373;0;0.00;60000.00;0;27.01;1724.48;0;0.00;90000.00;1;219.43;1318.00;150.00;12.19
0:0:22:373;0;0.00;60000.00;0;27.01;1724.48;0;0.00;90000.00;1;219.43;1318.00;150.00;12.19
0:0:22:373;0;0.00;60000.00;0;27.01;1724.48;0;0.00;90000.00;1;219.43;1318.00;150.00;12.19
0:0:23:462;0;0.00;60000.00;1;27.01;1839.28;0;0.00;90000.00;0;219.43;1318.00;150.00;12.19
0:0:23:462;0;0.00;60000.00;1;27.01;1839.28;0;0.00;90000.00;0;219.43;1318.00;150.00;12.19
0:0:23:462;0;0.00;60000.00;1;27.01;1839.28;0;0.00;90000.00;0;219.43;1318.00;150.00;12.19
0:0:23:462;0;0.00;60000.00;1;27.01;1839.28;0;0.00;90000.00;0;219.43;1318.00;150.00;12.19
0:0:23:462;0;0.00;60000.00;1;27.01;1839.28;0;0.00;90000.00;0;219.43;1318.00;150.00;12.19
0:0:23:462;0;0.00;60000.00;1;27.01;1839.28;0;0.00;90000.00;0;219.43;1318.00;150.00;12.19
0:0:23:759;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;222.11;1344.90;150.00;12.19
0:0:23:759;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;222.11;1344.90;150.00;12.19
0:0:23:759;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;222.11;1344.90;150.00;12.19
0:0:25:46;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;224.26;1380.79;149.50;12.18
0:0:25:46;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;224.26;1380.79;149.50;12.18
0:0:25:46;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;224.26;1380.79;149.50;12.18
0:0:25:46;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;224.26;1380.79;149.50;12.18
0:0:25:46;0;0.00;60000.00;0;27.01;1839.28;0;0.00;90000.00;1;224.26;1380.79;149.50;12.18
0:0:25:244;0;0.00;60000.00;1;27.01;1961.73;0;0.00;90000.00;0;224.26;1380.79;149.50;12.18
0:0:25:244;0;0.00;60000.00;1;27.01;1961.73;0;0.00;90000.00;0;224.26;1380.79;149.50;12.18
0:0:25:244;0;0.00;60000.00;1;27.01;1961.73;0;0.00;90000.00;0;224.26;1380.79;149.50;12.18
0:0:25:244;0;0.00;60000.00;1;27.01;1961.73;0;0.00;90000.00;0;224.26;1380.79;149.50;12.18
0:0:25:244;0;0.00;60000.00;1;27.01;1961.73;0;0.00;90000.00;0;224.26;1380.79;149.50;12.18
0:0:25:244;0;0.00;60000.00;1;27.01;1961.73;0;0.00;90000.00;0;224.26;1380.79;149.50;12.18
0:0:26:432;0;0.00;60000.00;0;27.01;1961.73;0;0.00;90000.00;1;221.58;1408.97;148.30;12.19
0:0:26:432;0;0.00;60000.00;0;27.01;1961.73;0;0.00;90000.00;1;221.58;1408.97;148.30;12.19
0:0:26:432;0;0.00;60000.00;0;27.01;1961.73;0;0.00;90000.00;1;221.58;1408.97;148.30;12.19
0:0:26:432;0;0.00;60000.00;0;27.01;1961.73;0;0.00;90000.00;1;221.58;1408.97;148.30;12.19
0:0:26:432;0;0.00;60000.00;0;27.01;1961.73;0;0.00;90000.00;1;221.58;1408.97;148.30;12.19
0:0:26:432;0;0.00;60000.00;0;27.01;1961.73;0;0.00;90000.00;1;221.58;1408.97;148.30;12.19
0:0:27:224;0;0.00;60000.00;1;27.07;2079.91;0;0.00;90000.00;0;221.58;1408.97;148.30;12.19
0:0:27:224;0;0.00;60000.00;1;27.07;2079.91;0;0.00;90000.00;0;221.58;1408.97;148.30;12.19
0:0:27:224;0;0.00;60000.00;1;27.07;2079.91;0;0.00;90000.00;0;221.58;1408.97;148.30;12.19
0:0:27:224;0;0.00;60000.00;1;27.07;2079.91;0;0.00;90000.00;0;221.58;1408.97;148.30;12.19
0:0:27:224;0;0.00;60000.00;1;27.07;2079.91;0;0.00;90000.00;0;221.58;1408.97;148.30;12.19
0:0:27:224;0;0.00;60000.00;1;27.07;2079.91;0;0.00;90000.00;0;221.58;1408.97;148.30;12.19
0:0:27:818;0;0.00;60000.00;0;27.07;2079.91;0;0.00;90000.00;1;218.35;1428.93;148.30;12.19
0:0:27:818;0;0.00;60000.00;0;27.07;2079.91;0;0.00;90000.00;1;218.35;1428.93;148.30;12.19
0:0:27:818;0;0.00;60000.00;0;27.07;2079.91;0;0.00;90000.00;1;218.35;1428.93;148.30;12.19
0:0:27:818;0;0.00;60000.00;0;27.07;2079.91;0;0.00;90000.00;1;218.35;1428.93;148.30;12.19
0:0:27:818;0;0.00;60000.00;0;27.07;2079.91;0;0.00;90000.00;1;218.35;1428.93;148.30;12.19
0:0:27:818;0;0.00;60000.00;0;27.07;2079.91;0;0.00;90000.00;1;218.35;1428.93;148.30;12.19
0:0:29:303;0;0.00;60000.00;1;27.01;2205.21;0;0.00;90000.00;1;220.50;1466.91;148.70;12.19
0:0:29:303;0;0.00;60000.00;1;27.01;2205.21;0;0.00;90000.00;1;220.50;1466.91;148.70;12.19
0:0:29:303;0;0.00;60000.00;1;27.01;2205.21;0;0.00;90000.00;1;220.50;1466.91;148.70;12.19
0:0:29:303;0;0.00;60000.00;1;27.01;2205.21;0;0.00;90000.00;1;220.50;1466.91;148.70;12.19
0:0:29:303;0;0.00;60000.00;1;27.01;2205.21;0;0.00;90000.00;1;220.50;1466.91;148.70;12.19
0:0:29:303;0;0.00;60000.00;1;27.01;2205.21;0;0.00;90000.00;1;220.50;1466.91;148.70;12.19
0:0:30:788;0;0.00;60000.00;0;27.01;2205.21;0;0.00;90000.00;1;225.34;1460.57;149.80;12.19
0:0:30:788;0;0.00;60000.00;0;27.01;2205.21;0;0.00;90000.00;1;225.34;1460.57;149.80;12.19
0:0:30:788;0;0.00;60000.00;0;27.01;2205.21;0;0.00;90000.00;1;225.34;1460.57;149.80;12.19
0:0:30:788;0;0.00;60000.00;0;27.01;2205.21;0;0.00;90000.00;1;225.34;1460.57;149.80;12.19
0:0:30:788;0;0.00;60000.00;0;27.01;2205.21;0;0.00;90000.00;1;225.34;1460.57;149.80;12.19
0:0:32:174;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;220.50;1454.23;148.80;12.19
0:0:32:174;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;220.50;1454.23;148.80;12.19
0:0:32:174;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;220.50;1454.23;148.80;12.19
0:0:32:174;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;220.50;1454.23;148.80;12.19
0:0:32:174;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;220.50;1454.23;148.80;12.19
0:0:32:174;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;220.50;1454.23;148.80;12.19
0:0:33:659;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;224.26;1465.36;148.80;12.19
0:0:33:659;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;224.26;1465.36;148.80;12.19
0:0:33:659;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;224.26;1465.36;148.80;12.19
0:0:33:659;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;224.26;1465.36;148.80;12.19
0:0:33:659;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;224.26;1465.36;148.80;12.19
0:0:33:659;0;0.00;60000.00;0;27.01;2352.02;0;0.00;90000.00;1;224.26;1465.36;148.80;12.19
0:0:33:857;0;0.00;60000.00;1;27.07;2493.70;0;0.00;90000.00;0;224.26;1465.36;148.80;12.19
0:0:33:857;0;0.00;60000.00;1;27.07;2493.70;0;0.00;90000.00;0;224.26;1465.36;148.80;12.19
0:0:33:857;0;0.00;60000.00;1;27.07;2493.70;0;0.00;90000.00;0;224.26;1465.36;148.80;12.19
0:0:33:857;0;0.00;60000.00;1;27.07;2493.70;0;0.00;90000.00;0;224.26;1465.36;148.80;12.19
0:0:33:857;0;0.00;60000.00;1;27.07;2493.70;0;0.00;90000.00;0;224.26;1465.36;148.80;12.19
0:0:33:857;0;0.00;60000.00;1;27.07;2493.70;0;0.00;90000.00;0;224.26;1465.36;148.80;12.19
0:0:35:144;0;0.00;60000.00;0;27.07;2493.70;0;0.00;90000.00;1;228.56;1467.62;150.20;12.19
0:0:35:144;0;0.00;60000.00;0;27.07;2493.70;0;0.00;90000.00;1;228.56;1467.62;150.20;12.19
0:0:35:144;0;0.00;60000.00;0;27.07;2493.70;0;0.00;90000.00;1;228.56;1467.62;150.20;12.19
0:0:35:144;0;0.00;60000.00;0;27.07;2493.70;0;0.00;90000.00;1;228.56;1467.62;150.20;12.19
0:0:35:144;0;0.00;60000.00;0;27.07;2493.70;0;0.00;90000.00;1;228.56;1467.62;150.20;12.19
0:0:35:144;0;0.00;60000.00;0;27.07;2493.70;0;0.00;90000.00;1;228.56;1467.62;150.20;12.19
0:0:36:431;0;0.00;60000.00;1;27.01;2643.93;0;0.00;90000.00;0;228.56;1467.62;149.10;12.19
0:0:36:431;0;0.00;60000.00;1;27.01;2643.93;0;0.00;90000.00;0;228.56;1467.62;149.10;12.19
0:0:36:431;0;0.00;60000.00;1;27.01;2643.93;0;0.00;90000.00;0;228.56;1467.62;149.10;12.19
0:0:36:431;0;0.00;60000.00;1;27.01;2643.93;0;0.00;90000.00;0;228.56;1467.62;149.10;12.19
0:0:36:431;0;0.00;60000.00;1;27.01;2643.93;0;0.00;90000.00;0;228.56;1467.62;149.10;12.19
0:0:36:431;0;0.00;60000.00;1;27.01;2643.93;0;0.00;90000.00;0;228.56;1467.62;149.10;12.19
0:0:36:629;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1515.95;149.10;12.19
0:0:36:629;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1515.95;149.10;12.19
0:0:36:629;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1515.95;149.10;12.19
0:0:36:629;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1515.95;149.10;12.19
0:0:36:629;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1515.95;149.10;12.19
0:0:36:629;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1515.95;149.10;12.19
0:0:38:114;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1595.66;150.70;12.18
0:0:38:114;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1595.66;150.70;12.18
0:0:38:114;0;0.00;60000.00;0;27.01;2643.93;0;0.00;90000.00;1;226.95;1595.66;150.70;12.18
